Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-09-07,Coincodecap,DeGate Vs Binance: You Save on Fees with DeGate DEX!,Negative,0.4091,4 stars,https://coincodecap.com/degate-vs-binance-you-save-on-fees-with-degate-dex?utm_source=rss&utm_medium=rss&utm_campaign=degate-vs-binance-you-save-on-fees-with-degate-dex
2024-09-07,Coincodecap,Best Crypto Exchanges – Top 12 cryptocurrency exchange,Negative,0.2786,5 stars,https://coincodecap.com/best-crypto-exchanges?utm_source=rss&utm_medium=rss&utm_campaign=best-crypto-exchanges
2024-09-07,Coincodecap,Top Best Breakout Crypto Coins You Can Target Now!,Negative,0.25,4 stars,https://coincodecap.com/top-best-breakout-crypto-coins-you-can-target-now?utm_source=rss&utm_medium=rss&utm_campaign=top-best-breakout-crypto-coins-you-can-target-now
2024-09-07,CoinDesk,CFTC Pleads With Judge to Block Kalshi Election Contracts for 14 Days,Negative,0.3158,4 stars,https://www.coindesk.com/policy/2024/09/07/cftc-pleads-with-judge-to-block-kalshi-election-contracts-for-14-days/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-07,CoinDesk,How Might Donald Trump's Crypto Token Fit Into Regulations?,Negative,0.2878,4 stars,https://www.coindesk.com/policy/2024/09/07/how-might-donald-trumps-crypto-token-fit-into-regulations/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Kalshi Cleared to Offer Congressional Prediction Markets in Victory Against CFTC,Negative,0.2833,4 stars,https://www.coindesk.com/policy/2024/09/06/kalshi-cleared-to-offer-congressional-prediction-markets-in-victory-against-cftc/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Escaping the Casino: How Tokenized Assets Will Save DeFi From Itself,Negative,0.2636,3 stars,https://www.coindesk.com/opinion/2024/09/06/escaping-the-casino-how-tokenized-assets-will-save-defi-from-itself/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,'Blurt' Developer Thinks Crypto Makes for Better Donations to Twitch Streamers,Negative,0.3644,4 stars,https://www.coindesk.com/business/2024/09/06/blurt-developer-thinks-crypto-makes-for-better-donations-to-twitch-streamers/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Ethereum Foundation's Main Wallet Down to About $650M, Top Official Says",Negative,0.3105,4 stars,https://www.coindesk.com/tech/2024/09/06/ethereum-foundations-main-wallet-down-to-about-650m-top-official-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Legacy Payment Processors Charge Adult Sites a Fortune; MyPeach.AI Found a Crypto Solution,Negative,0.3263,4 stars,https://www.coindesk.com/business/2024/09/06/legacy-payment-processors-charge-adult-sites-a-fortune-mypeachai-found-a-crypto-solution/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Coinbase, Robinhood Upgraded by Barclays Analyst, Citing 'Matured' Business Models",Negative,0.3769,5 stars,https://www.coindesk.com/markets/2024/09/06/coinbase-robinhood-upgraded-by-barclays-analyst-citing-matured-business-models/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Ripple Co-Founder Among Kamala Harris' New Corporate Endorsers,Negative,0.3092,4 stars,https://www.coindesk.com/policy/2024/09/06/ripple-co-founder-among-kamala-harris-new-corporate-endorsers/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Prosecutors Tell NY Court They Didn’t Renege on FTX Exec Ryan Salame’s Plea Deal,Negative,0.2975,1 stars,https://www.coindesk.com/policy/2024/09/06/prosecutors-tell-ny-court-they-didnt-renege-on-ftx-exec-ryan-salames-plea-deal/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Bitcoin Pumps, Then Dumps Below $54K as Jobs Report Spurs Crypto Volatility",Negative,0.3025,4 stars,https://www.coindesk.com/markets/2024/09/06/bitcoin-pumps-then-dumps-below-55k-as-jobs-report-spurs-crypto-volatility/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,CoinDesk 20 Performance Update: SOL Jumps 3.0% as Index Rallies,Positive,0.6864,5 stars,https://www.coindesk.com/coindesk-indices/2024/09/06/coindesk-20-performance-update-sol-jumps-30-as-index-rallies/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Crypto Market to Stay Highly Correlated to Stocks Amid Macro Events and Dwindling Network Activities, Citi Says",Negative,0.3011,5 stars,https://www.coindesk.com/markets/2024/09/06/crypto-market-to-stay-highly-correlated-to-stocks-amid-macro-events-and-dwindling-network-activities-citi-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Sonic SVM, Gaming Project on Solana Blockchain, Plans $12.8M Node Sale",Negative,0.4114,5 stars,https://www.coindesk.com/tech/2024/09/06/sonic-svm-gaming-project-on-solana-blockchain-plans-128m-node-sale/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"U.S. Added 142K Jobs in August, Likely Setting Stage for 25 Basis Point Rate Cut",Negative,0.3746,1 stars,https://www.coindesk.com/markets/2024/09/06/us-added-142k-jobs-in-august-likely-setting-stage-for-25-basis-point-rate-cut/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,First Mover Americas: BTC Treads Water Ahead of U.S. Jobs Report,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/09/06/first-mover-americas-btc-treads-water-ahead-of-us-jobs-report/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Crypto Market Lacks Major Near-Term Catalysts, JPMorgan Says",Negative,0.4398,2 stars,https://www.coindesk.com/markets/2024/09/06/crypto-market-lacks-major-near-term-catalysts-jpmorgan-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Bitcoin's 200-Day Average About to Lose Bullish Momentum; NFP Eyed,Negative,0.2478,3 stars,https://www.coindesk.com/markets/2024/09/06/bitcoins-200-day-average-about-to-lose-bullish-momentum-nfp-eyed/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Weeks After Ether ETF Debut, ETH Market Liquidity Has Dropped by 20%",Positive,0.531,5 stars,https://www.coindesk.com/markets/2024/09/06/weeks-after-ether-etf-debut-eth-market-liquidity-has-dropped-by-20/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,"Telegram CEO Pavel Durov Promises Changes, Noting It's Become Easier for 'Criminals to Abuse Our Platform'",Negative,0.2547,4 stars,https://www.coindesk.com/business/2024/09/06/telegram-revamps-rules-to-allow-moderation-of-private-chats/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,A Crypto Project's Weird Marketing 'Hack' Riffed on Infamous 1987 Chicago TV Hijacking,Negative,0.3876,1 stars,https://www.coindesk.com/news-analysis/2024/09/05/a-crypto-projects-weird-marketing-hack-riffed-on-infamous-1987-chicago-tv-hijacking/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Visa and Santander Selected by Brazil’s Central Bank for a Second Phase of CBDC Pilot,Negative,0.2355,4 stars,https://www.coindesk.com/policy/2024/09/05/visa-and-santander-selected-by-brazils-central-bank-for-a-second-phase-of-cbdc-pilot/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Aptos Leads Losses as Crypto Weakness Continues; Coinbase Shares Fall to 7-Month Lows,Negative,0.3901,5 stars,https://www.coindesk.com/markets/2024/09/05/aptos-leads-losses-as-crypto-weakness-continues-coinbase-shares-fall-to-7-month-lows/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,"Trump Promises to Embrace ‘Industries of the Future’ Including Crypto, AI",Negative,0.2939,3 stars,https://www.coindesk.com/policy/2024/09/05/trump-promises-to-embrace-industries-of-the-future-including-crypto-ai/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,We Need DePIN to Get to Net-Zero Emissions,Negative,0.227,3 stars,https://www.coindesk.com/opinion/2024/09/05/we-need-depin-to-get-to-net-zero-emissions/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,UK Regulator Says 87% of Crypto Registration Applications Failed to Meet Standards for Approval,Negative,0.293,3 stars,https://www.coindesk.com/policy/2024/09/05/uk-regulator-says-87-of-crypto-registration-applications-failed-to-meet-standards-for-approval/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Bitcoin Flounders Ahead of Friday Jobs Report That Might Push Fed to Slash Rates by 50 Basis Points,Positive,0.5619,1 stars,https://www.coindesk.com/markets/2024/09/05/bitcoin-flounders-ahead-of-friday-jobs-report-that-might-push-fed-to-slash-rates-by-50-basis-points/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,"Telegram Is Driving Crypto Adoption, Despite Bad News",Negative,0.2825,3 stars,https://www.coindesk.com/opinion/2024/09/05/telegram-is-driving-crypto-adoption-despite-bad-news/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,"Crypto for Advisors: Bitcoin and Gold, Stores of Value",Negative,0.2303,4 stars,https://www.coindesk.com/business/2024/09/06/crypto-for-advisors-bitcoin-and-gold-stores-of-value/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Crypto Payments Firm BCB Group Has Received Takeover Interest: Sources,Positive,0.5906,1 stars,https://www.coindesk.com/business/2024/09/05/crypto-payments-firm-bcb-group-has-received-takeover-interest-sources/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,French President Macron Names Michel Barnier as Prime Minister,Negative,0.3111,4 stars,https://www.coindesk.com/policy/2024/09/05/french-president-macron-names-michel-barnier-as-prime-minister/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,CoinDesk 20 Performance Update: Heavy Losses in APT and MATIC Lead the Index Lower,Negative,0.3465,2 stars,https://www.coindesk.com/coindesk-indices/2024/09/05/coindesk-20-performance-update-heavy-losses-in-apt-and-matic-lead-the-index-lower/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-06,CoinDesk,Protocol Village: Skale Partners With Atari Co-Founder's Moxy; 'MarketingFi' Project Cookie3 Launches Venture Labs,Negative,0.414,4 stars,https://www.coindesk.com/tech/2024/09/05/protocol-village/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,"EigenLayer to Distribute 86M Tokens to Stakers, Node Operators",Negative,0.2435,3 stars,https://www.coindesk.com/business/2024/09/05/eigenlayer-to-distribute-86m-tokens-to-stakers-node-operators/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,First Mover Americas: BTC Erases Gains From Wednesday's Brief Rally,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/09/05/first-mover-americas-btc-erases-gains-from-wednesdays-brief-rally/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Bitcoin Retraces Below $57K as 'Sell-on-Rise' Action Continues,Negative,0.3503,5 stars,https://www.coindesk.com/markets/2024/09/05/bitcoin-retraces-below-57k-as-sell-on-rise-action-continues/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Blockstream Mining Raises Fresh Round of Note That Offers Exposure to Bitcoin Hashrate,Negative,0.4158,5 stars,https://www.coindesk.com/business/2024/09/05/blockstream-mining-starts-third-investment-round-for-hashrate-backed-tokenized-note/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,"Ether CME Futures Volume Shrinks as ETH ETFs Disappoint, Crypto Market Ducks Risk",Negative,0.3612,4 stars,https://www.coindesk.com/markets/2024/09/05/ether-cme-futures-volume-shrinks-as-eth-etfs-disappoint-crypto-market-ducks-risk/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-05,CoinDesk,Robinhood's Former Ban on Crypto Withdrawals Draws $3.9M Settlement in California,Negative,0.2353,1 stars,https://www.coindesk.com/policy/2024/09/05/robinhoods-former-ban-on-crypto-withdrawals-draws-39m-settlement-in-california/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,"Kamala Harris Is Not Directly Accepting Crypto Donations, a PAC Is, Coinbase Says",Negative,0.3,4 stars,https://www.coindesk.com/policy/2024/09/04/kamala-harris-is-not-directly-accepting-crypto-donations-coinbase-official-clarifies/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,Siemens Issues $330M Digital Bond on Private Blockchain with Major German Banks Including Deutsche Bank,Negative,0.3229,4 stars,https://www.coindesk.com/business/2024/09/04/siemens-issues-330m-digital-bond-on-private-blockchain-with-major-german-banks-including-deutsche-bank/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,The Protocol: The Secret Code Behind Trump Family Crypto Project,Negative,0.2778,4 stars,https://www.coindesk.com/tech/2024/09/04/the-protocol-the-secret-code-behind-trump-family-crypto-project/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,How Ethereum 2.0 Can Transform DeFi,Negative,0.3949,4 stars,https://www.coindesk.com/opinion/2024/09/04/how-ethereum-20-can-transform-defi/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,Building Robust Digital Asset Custody Solutions: Key Considerations,Negative,0.462,4 stars,https://www.coindesk.com/opinion/2024/09/04/building-robust-digital-asset-custody-solutions-key-considerations/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,A Hunt for Yield: The Next Chapter in Crypto Portfolio Optimization,Negative,0.2591,4 stars,https://www.coindesk.com/business/2024/09/04/a-hunt-for-yield-the-next-chapter-in-crypto-portfolio-optimization/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,"VC Giants a16z, Union Square Ventures Get Subpoenaed by New York About Uniswap: Sources",Negative,0.2606,4 stars,https://www.coindesk.com/policy/2024/09/04/vc-giants-a16z-union-square-ventures-get-subpoenaed-by-new-york-about-uniswap-sources/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,Nigeria’s Crypto Thaw: Not What It Seems,Negative,0.2436,3 stars,https://www.coindesk.com/opinion/2024/09/04/nigerias-crypto-thaw-not-what-it-seems/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,Uniswap Labs Settles CFTC Charges Over 'Illegal' Margin Products,Negative,0.3215,4 stars,https://www.coindesk.com/policy/2024/09/04/uniswap-labs-settles-cftc-charges-over-illegal-margin-products/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,"In Trump-Backed Crypto Project, Insiders Are Poised for Unusually Big Token Payouts",Negative,0.3331,4 stars,https://www.coindesk.com/business/2024/09/04/in-trump-backed-crypto-project-insiders-are-poised-for-unusually-big-paydays/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-04,CoinDesk,Switzerland’s Fourth-Biggest Bank ZKB Offers Retail Customers Bitcoin and Ether,Negative,0.2246,3 stars,https://www.coindesk.com/business/2024/09/04/switzerlands-fourth-biggest-bank-zkb-offers-retail-customers-bitcoin-and-ether/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-07,CoinGabbar,Hamster Kombat Listing Price: $HMSTR the Next Big Meme Coin,Negative,0.2984,4 stars,https://www.coingabbar.com/en/price-prediction/hamster-kombat-listing-price-will-hmstr-the-next-big-meme-coin
2024-09-06,CoinGabbar,Pandas Airdrop listing Date and Price Prediction Out,Negative,0.4213,4 stars,https://www.coingabbar.com/en/price-prediction/pandas-airdrop-listing-date-price-prediction-what-will-be-price
2024-09-06,CoinGabbar,GoldVerse Airdrop and Listing Date with Price Prediction,Negative,0.27,4 stars,https://www.coingabbar.com/en/price-prediction/goldverse-airdrop-and-listing-date-with-price-prediction-out
2024-09-06,CoinGabbar,Major Coin Price Prediction with Airdrop and Listing date,Positive,0.51,4 stars,https://www.coingabbar.com/en/price-prediction/major-coin-price-prediction-with-airdrop-and-listing-date
2024-09-05,CoinGabbar,GemZ Coin Price Prediction: What Will be The Listing Price,Negative,0.2951,4 stars,https://www.coingabbar.com/en/price-prediction/gemz-coin-price-prediction-what-will-be-the-listing-price
2024-09-05,CoinGabbar,GRASS Token Price Prediction: What Will be The Listing Price,Negative,0.2723,2 stars,https://www.coingabbar.com/en/price-prediction/grass-token-price-prediction-what-will-be-the-listing-price
2024-09-04,CoinGabbar,Catizen Price Prediction: What will be the Listing Price?,Negative,0.4278,4 stars,https://www.coingabbar.com/en/price-prediction/catizen-price-prediction-what-will-be-the-listing-price
2024-09-04,CoinGabbar,Rocky Rabbit Price Prediction:What will be the Listing Price,Negative,0.4828,4 stars,https://www.coingabbar.com/en/price-prediction/rocky-rabbit-price-prediction-what-will-be-the-listing-price
2024-09-04,CoinGabbar,Hamster Kombat Airdrop Listing and Price Prediction on Bybit,Negative,0.2819,4 stars,https://www.coingabbar.com/en/price-prediction/hamster-kombat-airdrop-and-listing-date-with-price-prediction
2024-09-02,CoinGabbar,"Artemis Coin Price Prediction: 2024, 2025, 2030, 2040, 2050",Negative,0.3206,4 stars,https://www.coingabbar.com/en/price-prediction/artemis-coin-price-prediction-2024-2025-2030-2040-2050
